game_id,Season,StadiumName,TimeStartGame,TimeEndGame,TZOffset
2020110106,2020,Hard Rock Stadium,11/1/2020 13:00,11/1/2020 16:22,-5
2020102513,2020,SoFi Stadium,10/25/2020 13:25,10/25/2020 16:34,-7
2020110108,2020,Soldier Field,11/1/2020 15:25,11/1/2020 18:59,-6
2020110109,2020,CenturyLink Field,11/1/2020 13:25,11/1/2020 16:32,-8
2020110110,2020,Lincoln Financial Field,11/1/2020 20:20,11/1/2020 23:28,-5
2020110200,2020,MetLife Stadium,11/2/2020 20:15,11/2/2020 23:23,-5
2020110500,2020,Levi's Stadium,11/5/2020 17:20,11/5/2020 20:22,-8
2020110800,2020,Mercedes-Benz Stadium,11/8/2020 13:00,11/8/2020 16:14,-5
2020110801,2020,New Era Field,11/8/2020 13:00,11/8/2020 16:15,-5
2020110802,2020,Lucas Oil Stadium,11/8/2020 13:00,11/8/2020 16:06,-5
2020110803,2020,TIAA Bank Field,11/8/2020 13:00,11/8/2020 16:06,-5
2020110804,2020,Arrowhead Stadium,11/8/2020 12:00,11/8/2020 15:20,-6
2020110805,2020,U.S. Bank Stadium,11/8/2020 12:00,11/8/2020 14:59,-6
2020110806,2020,Nissan Stadium,11/8/2020 12:00,11/8/2020 15:07,-6
2020110807,2020,FedExField,11/8/2020 13:00,11/8/2020 15:57,-5
2020110808,2020,SoFi Stadium,11/8/2020 13:05,11/8/2020 16:13,-8
2020110809,2020,State Farm Stadium,11/8/2020 14:25,11/8/2020 17:34,-7
2020110810,2020,AT&T Stadium,11/8/2020 15:25,11/8/2020 18:40,-6
2020110811,2020,Raymond James Stadium,11/8/2020 20:20,11/8/2020 23:11,-5
2020110900,2020,MetLife Stadium,11/9/2020 20:15,11/9/2020 23:09,-5
2020111200,2020,Nissan Stadium,11/12/2020 19:20,11/12/2020 22:17,-6
2020111500,2020,Bank of America Stadium,11/15/2020 13:00,11/15/2020 16:12,-5
2020111501,2020,FirstEnergy Stadium,11/15/2020 13:00,11/15/2020 15:35,-5
2020111502,2020,Ford Field,11/15/2020 13:00,11/15/2020 16:14,-5
2020111503,2020,Lambeau Field,11/15/2020 12:00,11/15/2020 15:15,-6
2020111504,2020,MetLife Stadium,11/15/2020 13:00,11/15/2020 16:05,-5
2020111505,2020,Heinz Field,11/15/2020 16:25,11/15/2020 19:41,-5
2020111506,2020,State Farm Stadium,11/15/2020 14:05,11/15/2020 17:30,-7
2020111507,2020,Allegiant Stadium,11/15/2020 13:05,11/15/2020 16:24,-8
2020101813,2020,Hard Rock Stadium,10/18/2020 16:05,10/18/2020 19:04,-4
2020111509,2020,SoFi Stadium,11/15/2020 13:25,11/15/2020 16:29,-8
2020111510,2020,Mercedes-Benz Superdome,11/15/2020 15:25,11/15/2020 18:37,-6
2020111511,2020,Gillette Stadium,11/15/2020 20:20,11/15/2020 23:13,-5
2020111600,2020,Soldier Field,11/16/2020 19:15,11/16/2020 22:13,-6
2020111900,2020,CenturyLink Field,11/19/2020 17:20,11/19/2020 20:32,-8
2020112200,2020,M&T Bank Stadium,11/22/2020 13:00,11/22/2020 16:13,-5
2020112201,2020,Bank of America Stadium,11/22/2020 13:00,11/22/2020 15:52,-5
2020112202,2020,FirstEnergy Stadium,11/22/2020 13:00,11/22/2020 16:16,-5
2020112203,2020,NRG Stadium,11/22/2020 12:00,11/22/2020 15:06,-6
2020112204,2020,Lucas Oil Stadium,11/22/2020 16:25,11/22/2020 19:52,-5
2020112205,2020,TIAA Bank Field,11/22/2020 13:00,11/22/2020 16:04,-5
2020112206,2020,Mercedes-Benz Superdome,11/22/2020 12:00,11/22/2020 15:12,-6
2020112207,2020,FedExField,11/22/2020 13:00,11/22/2020 16:02,-5
2020110112,2020,Empower Field at Mile High,11/1/2020 14:05,11/1/2020 17:32,-7
2020112209,2020,U.S. Bank Stadium,11/22/2020 15:25,11/22/2020 18:28,-6
2020112210,2020,Allegiant Stadium,11/22/2020 17:20,11/22/2020 20:24,-8
2020112300,2020,Raymond James Stadium,11/23/2020 20:15,11/23/2020 23:21,-5
2020112600,2020,Ford Field,11/26/2020 12:30,11/26/2020 15:44,-5
2020112601,2020,AT&T Stadium,11/26/2020 15:30,11/26/2020 18:41,-6
2020120200,2020,Heinz Field,12/2/2020 15:40,12/2/2020 18:45,-5
2020112900,2020,Mercedes-Benz Stadium,11/29/2020 13:00,11/29/2020 16:30,-5
2020112901,2020,New Era Field,11/29/2020 13:00,11/29/2020 16:13,-5
2020112902,2020,Paul Brown Stadium,11/29/2020 13:00,11/29/2020 15:58,-5
2020112903,2020,Lucas Oil Stadium,11/29/2020 13:00,11/29/2020 16:24,-5
2020112904,2020,TIAA Bank Field,11/29/2020 13:00,11/29/2020 16:12,-5
2020112905,2020,U.S. Bank Stadium,11/29/2020 12:00,11/29/2020 15:20,-6
2020112906,2020,Gillette Stadium,11/29/2020 13:00,11/29/2020 16:04,-5
2020112907,2020,MetLife Stadium,11/29/2020 13:00,11/29/2020 15:56,-5
2020112908,2020,Empower Field at Mile High,11/29/2020 14:05,11/29/2020 16:45,-7
2020112909,2020,SoFi Stadium,11/29/2020 13:05,11/29/2020 16:16,-8
2020112910,2020,Raymond James Stadium,11/29/2020 16:25,11/29/2020 19:28,-5
2020112911,2020,Lambeau Field,11/29/2020 19:20,11/29/2020 22:25,-6
2020113000,2020,Lincoln Financial Field,11/30/2020 20:15,11/30/2020 23:29,-5
2020120800,2020,M&T Bank Stadium,12/8/2020 20:05,12/8/2020 23:03,-5
2020120600,2020,Mercedes-Benz Stadium,12/6/2020 13:00,12/6/2020 16:13,-5
2020120601,2020,Soldier Field,12/6/2020 12:00,12/6/2020 16:06,-6
2020120602,2020,NRG Stadium,12/6/2020 12:00,12/6/2020 15:10,-6
2020120603,2020,Hard Rock Stadium,12/6/2020 13:00,12/6/2020 16:30,-5
2020120604,2020,U.S. Bank Stadium,12/6/2020 12:00,12/6/2020 15:39,-6
2020120605,2020,MetLife Stadium,12/6/2020 13:00,12/6/2020 16:11,-5
2020120702,2020,Heinz Field,12/7/2020 17:00,12/7/2020 20:25,-5
2020120607,2020,Nissan Stadium,12/6/2020 12:00,12/6/2020 15:23,-6
2020120608,2020,State Farm Stadium,12/6/2020 14:05,12/6/2020 17:18,-7
2020120609,2020,CenturyLink Field,12/6/2020 13:05,12/6/2020 16:09,-8
2020120610,2020,Lambeau Field,12/6/2020 15:25,12/6/2020 18:24,-6
2020120611,2020,SoFi Stadium,12/6/2020 13:25,12/6/2020 16:24,-8
2020120612,2020,Arrowhead Stadium,12/6/2020 19:20,12/6/2020 22:20,-6
2020120700,2020,Levi's Stadium,12/7/2020 18:15,12/7/2020 21:18,-8
2020121000,2020,SoFi Stadium,12/10/2020 17:20,12/10/2020 20:07,-8
2020121300,2020,Bank of America Stadium,12/13/2020 13:00,12/13/2020 16:03,-5
2020121301,2020,Soldier Field,12/13/2020 12:00,12/13/2020 15:06,-6
2020121302,2020,Paul Brown Stadium,12/13/2020 13:00,12/13/2020 15:46,-5
2020121303,2020,Ford Field,12/13/2020 16:25,12/13/2020 19:33,-5
2020121304,2020,TIAA Bank Field,12/13/2020 13:00,12/13/2020 16:02,-5
2020121305,2020,Hard Rock Stadium,12/13/2020 13:00,12/13/2020 16:15,-5
2020121306,2020,MetLife Stadium,12/13/2020 13:00,12/13/2020 16:07,-5
2020121307,2020,Raymond James Stadium,12/13/2020 13:00,12/13/2020 15:53,-5
2020121308,2020,Allegiant Stadium,12/13/2020 13:05,12/13/2020 16:04,-8
2020121309,2020,CenturyLink Field,12/13/2020 13:05,12/13/2020 15:58,-8
2020121310,2020,SoFi Stadium,12/13/2020 13:25,12/13/2020 16:12,-8
2020121311,2020,Lincoln Financial Field,12/13/2020 16:25,12/13/2020 19:33,-5
2020121312,2020,Levi's Stadium,12/13/2020 14:25,12/13/2020 17:43,-8
2020121313,2020,New Era Field,12/13/2020 20:20,12/13/2020 23:26,-5
2020121400,2020,FirstEnergy Stadium,12/14/2020 20:15,12/14/2020 23:42,-5
2020121700,2020,Allegiant Stadium,12/17/2020 17:20,12/17/2020 20:38,-8
2020121900,2020,Empower Field at Mile High,12/19/2020 14:30,12/19/2020 17:50,-7
2020121901,2020,Lambeau Field,12/19/2020 19:15,12/19/2020 22:20,-6
2020122002,2020,Lucas Oil Stadium,12/20/2020 13:00,12/20/2020 15:49,-5
2020122003,2020,SoFi Stadium,12/20/2020 13:05,12/20/2020 16:01,-8
2020122004,2020,Nissan Stadium,12/20/2020 12:00,12/20/2020 15:00,-6
2020122005,2020,Mercedes-Benz Stadium,12/20/2020 13:00,12/20/2020 16:09,-5
2020122006,2020,M&T Bank Stadium,12/20/2020 13:00,12/20/2020 15:57,-5
2020122007,2020,Hard Rock Stadium,12/20/2020 13:00,12/20/2020 15:57,-5
2020122008,2020,U.S. Bank Stadium,12/20/2020 12:00,12/20/2020 15:03,-6
2020122009,2020,MetLife Stadium,12/20/2020 20:20,12/20/2020 23:07,-5
2020122010,2020,FedExField,12/20/2020 13:00,12/20/2020 16:03,-5
2020122011,2020,State Farm Stadium,12/20/2020 14:05,12/20/2020 17:32,-7
2020122012,2020,Mercedes-Benz Superdome,12/20/2020 15:25,12/20/2020 18:55,-6
2020122013,2020,AT&T Stadium,12/20/2020 12:00,12/20/2020 15:25,-6
2020122100,2020,Paul Brown Stadium,12/21/2020 20:15,12/21/2020 23:20,-5
2020122500,2020,Mercedes-Benz Superdome,12/25/2020 15:30,12/25/2020 18:41,-6
2020122601,2020,State Farm Stadium,12/26/2020 14:30,12/26/2020 17:28,-7
2020122600,2020,Ford Field,12/26/2020 13:00,12/26/2020 16:02,-5
2020122702,2020,SoFi Stadium,12/27/2020 13:05,12/27/2020 16:05,-8
2020122602,2020,Allegiant Stadium,12/26/2020 17:15,12/26/2020 20:20,-8
2020122704,2020,MetLife Stadium,12/27/2020 13:00,12/27/2020 16:17,-5
2020122705,2020,M&T Bank Stadium,12/27/2020 13:00,12/27/2020 16:04,-5
2020122706,2020,NRG Stadium,12/27/2020 12:00,12/27/2020 15:04,-6
2020122707,2020,TIAA Bank Field,12/27/2020 13:00,12/27/2020 15:57,-5
2020122708,2020,Arrowhead Stadium,12/27/2020 12:00,12/27/2020 14:53,-6
2020122709,2020,Heinz Field,12/27/2020 13:00,12/27/2020 16:10,-5
2020122710,2020,FedExField,12/27/2020 16:05,12/27/2020 19:06,-5
2020122711,2020,CenturyLink Field,12/27/2020 13:25,12/27/2020 16:34,-8
2020122712,2020,AT&T Stadium,12/27/2020 15:25,12/27/2020 18:42,-6
2020122713,2020,Lambeau Field,12/27/2020 19:20,12/27/2020 22:06,-6
2020122800,2020,Gillette Stadium,12/28/2020 20:15,12/28/2020 23:06,-5
2021010300,2020,New Era Field,1/3/2021 13:00,1/3/2021 16:13,-5
2021010301,2020,Bank of America Stadium,1/3/2021 16:25,1/3/2021 19:17,-5
2021010302,2020,Soldier Field,1/3/2021 15:25,1/3/2021 18:19,-6
2021010303,2020,Paul Brown Stadium,1/3/2021 13:00,1/3/2021 15:55,-5
2021010304,2020,FirstEnergy Stadium,1/3/2021 13:00,1/3/2021 16:02,-5
2021010305,2020,Ford Field,1/3/2021 13:00,1/3/2021 16:07,-5
2021010306,2020,Arrowhead Stadium,1/3/2021 15:25,1/3/2021 18:21,-6
2021010307,2020,Gillette Stadium,1/3/2021 13:00,1/3/2021 16:01,-5
2021010308,2020,MetLife Stadium,1/3/2021 13:00,1/3/2021 16:06,-5
2021010309,2020,Lincoln Financial Field,1/3/2021 20:20,1/3/2021 23:22,-5
2021010310,2020,Raymond James Stadium,1/3/2021 13:00,1/3/2021 16:05,-5
2021010311,2020,Empower Field at Mile High,1/3/2021 14:25,1/3/2021 17:54,-7
2021010312,2020,NRG Stadium,1/3/2021 15:25,1/3/2021 18:38,-6
2021010313,2020,Lucas Oil Stadium,1/3/2021 16:25,1/3/2021 19:21,-5
2021010314,2020,SoFi Stadium,1/3/2021 13:25,1/3/2021 16:17,-8
2021010315,2020,Levi's Stadium,1/3/2021 14:25,1/3/2021 17:28,-8
2021010900,2020,New Era Field,1/9/2021 13:05,1/9/2021 16:21,-5
2021010901,2020,CenturyLink Field,1/9/2021 13:40,1/9/2021 17:11,-8
2021010902,2020,FedExField,1/9/2021 20:15,1/9/2021 23:34,-5
2021011000,2020,Nissan Stadium,1/10/2021 12:05,1/10/2021 14:50,-6
2021011001,2020,Mercedes-Benz Superdome,1/10/2021 15:40,1/10/2021 18:50,-6
2021011002,2020,Heinz Field,1/10/2021 20:15,1/10/2021 23:38,-5
2021011600,2020,Lambeau Field,1/16/2021 15:35,1/16/2021 18:31,-6
2021011601,2020,New Era Field,1/16/2021 20:15,1/16/2021 23:18,-5
2021011700,2020,Arrowhead Stadium,1/17/2021 14:05,1/17/2021 17:06,-6
2021011701,2020,Mercedes-Benz Superdome,1/17/2021 17:40,1/17/2021 20:52,-6
2021012400,2020,Lambeau Field,1/24/2021 14:05,1/24/2021 17:19,-6
2021012401,2020,Arrowhead Stadium,1/24/2021 17:40,1/24/2021 21:06,-6
2021020700,2020,Raymond James Stadium,2/7/2021 18:30,2/7/2021 22:05,-5
